Fecha,Departamento,Municipio,Barrio,Clase de sitio,Arma empleada,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR
1/09/15,VALLE,CALI (CT),12 DE OCTUBRE E12,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,CHEVELLE,1985,AZUL
1/09/15,VALLE,CALI (CT),BARRANQUILLA E5,BAHIA,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2008,BLANCO
2/09/15,ANTIOQUIA,BELLO,ALCALA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,5088000,AUTOMOVIL,CHEVROLET,SPRINT,2002,PLATA NIQUEL
2/09/15,ANTIOQUIA,ENVIGADO,SAN MARCOS,VIAS PUBLICAS,ARMA DE FUEGO,5266000,AUTOMOVIL,RENAULT,STEPWAY,2013,BLANCO
2/09/15,ANTIOQUIA,ITAGUI,SAN FERNANDO,VIAS PUBLICAS,LLAVE MAESTRA,5360000,AUTOMOVIL,HYUNDAI,LINEA STANDARD,2014,BLANCO
2/09/15,ANTIOQUIA,LA CEJA,MANANTIALES,VIAS PUBLICAS,CORTANTES,5376000,AUTOMOVIL,CHEVROLET,SPRINT,1999,VERDE
2/09/15,ANTIOQUIA,MEDELLÍN (CT),LA HONDONADA C-16,VIAS PUBLICAS,LLAVE MAESTRA,5001000,AUTOMOVIL,HYUNDAI,ATOS,2011,NEGRO
2/09/15,ANTIOQUIA,MEDELLÍN (CT),PAJARITO C-7,VIAS PUBLICAS,LLAVE MAESTRA,5001000,AUTOMOVIL,RENAULT,R9,1992,BLANCO
2/09/15,ANTIOQUIA,MEDELLÍN (CT),BRASILIA  C-4,VIAS PUBLICAS,ARMA DE FUEGO,5001000,AUTOMOVIL,MAZDA,3,2011,ROJO
2/09/15,ATLÁNTICO,BARRANQUILLA (CT),LA PRADERA,VEHICULO,ARMA DE FUEGO,8001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2013,GRIS
2/09/15,ATLÁNTICO,BARRANQUILLA (CT),LA PRADERA,VIAS PUBLICAS,ARMA DE FUEGO,8001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2013,GRIS
2/09/15,BOLÍVAR,CARTAGENA (CT),CHIPRE,VIAS PUBLICAS,LLAVE MAESTRA,13001000,AUTOMOVIL,MAZDA,323,1993,NO REPORTADO
2/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),SANTA FE E-7,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPRINT,1995,ROJO
2/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),ALMENDROS E-11,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,HYUNDAI,ATOS,2007,PLATA
2/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),EL ENSUEÑO E-19,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK 1.0,2.016,BLANCO
2/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),TECHO  E-8,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,CAMIONETA,SANYOU,LINEA STANDARD,1995,NEGRO
2/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLEMAR E-9,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,RENAULT,LOGAN 1.4 EXPRESSION,2015,BLANCO
2/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLEMAR E-9,LAVA-AUTOS,LLAVE MAESTRA,11001000,CAMPERO,TOYOTA,FORTUNER,2008,NEGRO
2/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),FLORIDA BLANCA E-10,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SWIFT,1995,PLATA
2/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),PERDOMO E-19,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPRINT,1988,NEGRO
2/09/15,MAGDALENA,PLATO,TROCHA DISCIPLINA,TROCHA,ARMA DE FUEGO,47555000,CAMIONETA,TOYOTA,HILUX,NO REPORTADO,NEGRO
2/09/15,META,ACACÍAS,VEREDA SANTA ROSA,FINCAS Y SIMILARES,LLAVE MAESTRA,50006000,CAMIONETA,MITSUBISHI,LINEA STANDARD,2011,NO REPORTADO
2/09/15,NORTE DE SANTANDER,SAN CAYETANO,BARRIO COLINAS DE LA VICTORIA,VIAS PUBLICAS,NO REPORTADO,54673000,AUTOMOVIL,RENAULT,LINEA STANDARD,1994,NO REPORTADO
2/09/15,QUINDÍO,CALARCA,PRADERA BAJA,VIAS PUBLICAS,NO REPORTADO,63130000,AUTOMOVIL,MITSUBISHI,LNO REPORTADO200,1996,BLANCO
2/09/15,TOLIMA,ANZOÁTEGUI,VRDA. PALOMAR,FINCAS Y SIMILARES,ARMA DE FUEGO,73043000,CAMIONETA,CHEVROLET,LUX DNO REPORTADOMAX NEW DSL DIESEL 3000,2013,NEGRO
2/09/15,VALLE,CALI (CT),TORRES DE CONFANDI E5,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,RIO,2015,PLATA
2/09/15,VALLE,CALI (CT),MARROQUIN I E14,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,MONZA,1991,BLANCO
3/09/15,ANTIOQUIA,ITAGUI,DITAIRES,VIAS PUBLICAS,LLAVE MAESTRA,5360000,AUTOMOVIL,CHEVROLET,SPRINT,1994,ROJO
3/09/15,ANTIOQUIA,MEDELLÍN (CT),CRISTO REY C-15,VIAS PUBLICAS,LLAVE MAESTRA,5001000,CAMIONETA,CHEVROLET,TROOPER,2000,BLANCO
3/09/15,ANTIOQUIA,MEDELLÍN (CT),SAN JOAQUIN C-11,VIAS PUBLICAS,ARMA DE FUEGO,5001000,AUTOMOVIL,RENAULT,KOLEOS 2500,2015,PLATEADO
3/09/15,ANTIOQUIA,MEDELLÍN (CT),BELEN C-16,VIAS PUBLICAS,LLAVE MAESTRA,5001000,AUTOMOVIL,MAZDA,6,2005,AZUL
3/09/15,ANTIOQUIA,MEDELLÍN (CT),EL DANUBIO C-12,VIAS PUBLICAS,ARMA DE FUEGO,5001000,CAMIONETA,HYUNDAI,TUCSON IX35 2000,2012,BLANCO
3/09/15,ANTIOQUIA,MEDELLÍN (CT),BELENCITO C-13,VIAS PUBLICAS,ARMA DE FUEGO,5001000,TAXI,HYUNDAI,ATOS,2009,AMARILLO
3/09/15,CASANARE,YOPAL (CT),GUAYAQUE,FINCAS Y SIMILARES,ARMA DE FUEGO,85001000,AUTOMOVIL,KIA,RIO,2013,GRIS
3/09/15,CESAR,VALLEDUPAR (CT),URB.DON ALBERTO,VIAS PUBLICAS,ARMA DE FUEGO,20001000,TAXI,CHEVROLET,SPARK,2.016,AMARILLO
3/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),LA FRANCIA E-16,VIAS PUBLICAS,ARMA BLANCA,11001000,TAXI,KIA,PICANTO 1.1 LX MEC,2015,AMARILLO
3/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),PERDOMO E-19,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2012,ROJO
3/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),EL CARMELO E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,MAZDA,323,1993,ROJO
3/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),MODELIA E-9,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,MAZDA,ALLEGRO 1.3 SEDÁN MEC,2003,PLATA
3/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),TECHO  E-8,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2011,ROJO
3/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),VENECIA E-6,VIAS PUBLICAS,ARMA DE FUEGO,11001000,CAMIONETA,KIA,SPORTAGE,2015,PLATA
3/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),ALCALÁ E-16,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,MITSUBISHI,MONTERO,1993,SILICE TORNADO
3/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),PATIO BONITO I E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2009,PLATA
3/09/15,VALLE,CALI (CT),SAN LUIS E6,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,MAZDA,323,1988,ROJO
3/09/15,VALLE,CALI (CT),SANTA ISABEL E19,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,SPORTAGE,2014,PLATA
3/09/15,VALLE,CALI (CT),LA FLORA E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,HYUNDAI,ACCENT,2008,VINOTINTO
3/09/15,VALLE,CALI (CT),NORMANDIA E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,RIO,2015,NO REPORTADO
3/09/15,VALLE,CALI (CT),TERRON COLORADO E1,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,76001000,AUTOMOVIL,KIA,RIO,2015,PLATEADO
3/09/15,VALLE,CALI (CT),VILLA DEL PRADO E5,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,HYUNDAI,I10,2011,GRIS
4/09/15,ANTIOQUIA,ENVIGADO,LA INMACULADA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,5266000,AUTOMOVIL,BYD,F3,2012,AZUL
4/09/15,ANTIOQUIA,ENVIGADO,ALTO DE MISAEL,VIAS PUBLICAS,ARMA DE FUEGO,5266000,TAXI,HYUNDAI,I10,2013,AMARILLO
4/09/15,ANTIOQUIA,MEDELLÍN (CT),CASTROPOL C-14,VIAS PUBLICAS,LLAVE MAESTRA,5001000,CAMIONETA,TOYOTA,PRADO,2006,GRIS
4/09/15,ANTIOQUIA,MEDELLÍN (CT),GRANADA C-16,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,5001000,AUTOMOVIL,HYUNDAI,I10,2012,GRIS
4/09/15,ANTIOQUIA,MEDELLÍN (CT),EL SALADO C-13,VIAS PUBLICAS,ARMA DE FUEGO,5001000,TAXI,HYUNDAI,ATOS,2009,AMARILLO
4/09/15,ATLÁNTICO,SOLEDAD,CRUZ DE MAYO,VIAS PUBLICAS,LLAVE MAESTRA,8758000,MOTONO REPORTADOCARRO,BAJAJ,LINEA STANDARD,2014,BLANCO
4/09/15,CESAR,VALLEDUPAR (CT),ALFONSO LOPEZ,VIAS PUBLICAS,LLAVE MAESTRA,20001000,AUTOMOVIL,MAZDA,ALEGRO,1994,ROJO
4/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLA HERMOSA E-8,VIAS PUBLICAS,CONTUNDENTES,11001000,AUTOMOVIL,FORD,ESCAPE,2008,NEGRO
4/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),BOSA CENTRO E-7,DENTRO DE LA VIVIENDA,LLAVE MAESTRA,11001000,CAMPERO,DAIHATSU,F10,1976,VERDE
4/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),PALERMO III SECTOR E-13,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,TOYOTA,HILUX,1997,ROJO
4/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),GRANADA NORTE E-11,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,AVEO 1.4,2009,PLATA
4/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),TECHO  E-8,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,CAMIONETA,MAZDA,B2000,1989,GRIS
4/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),SAN PABLO II SECTOR E-7,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,11001000,AUTOMOVIL,FORD,FIESTA,2012,PLATA
4/09/15,GUAJIRA,FONSECA,SAN AGUSTIN,VIAS PUBLICAS,LLAVE MAESTRA,44279000,AUTOMOVIL,MAZDA,ALEGRO,1991,GRIS
4/09/15,GUAJIRA,MAICAO,TRAMO DE VIA SECTOR PARADERO - MAICAO,TRAMO DE VIA,ARMA DE FUEGO,44430000,AUTOMOVIL,CHEVROLET,SPARK,2013,ROJO
4/09/15,NARIÑO,PASTO (CT),TAMASAGRA I,VIAS PUBLICAS,LLAVE MAESTRA,52001000,AUTOMOVIL,MAZDA,323,1988,GRIS
4/09/15,NARIÑO,PASTO (CT),CAICEDO ALTO,VIAS PUBLICAS,LLAVE MAESTRA,52001000,AUTOMOVIL,MAZDA,LINEA STANDARD,1988,AZUL
4/09/15,RISARALDA,PEREIRA (CT),LUIS ALBERTO DUQUE,VIAS PUBLICAS,LLAVE MAESTRA,66001000,CAMIONETA,CHEVROLET,LV150,1987,VERDE OSCURO
4/09/15,TOLIMA,MARIQUITA,LAS PALMERAS,PARQUEADERO,CONTUNDENTES,73443000,VEHICULONO REPORTADOPANEL,MAZDA,323,NO REPORTADO,BLANCO
4/09/15,VALLE,CALI (CT),RICARDO BALCAZAR E13,VIAS PUBLICAS,ARMA DE FUEGO,76001000,CAMIONETA,TOYOTA,FORTUNER,2014,GRIS
4/09/15,VALLE,CALI (CT),MIRAFLORES E19,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO,2010,NEGRO
4/09/15,VALLE,CALI (CT),VILLA DEL PRADO E5,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SUPER CARRY,2004,AZUL
4/09/15,VALLE,CALI (CT),JORGE ELIECER GAITAN E6,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,MAZDA,323,1993,VERDE
4/09/15,VALLE,CALI (CT),PARQUE DEL AMOR-AREA LIBRE E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO,2015,GRIS
4/09/15,VALLE,CALI (CT),MUNICIPAL E8,VIAS PUBLICAS,ARMA DE FUEGO,76001000,AUTOMOVIL,TOYOTA,PRADO,2014,PLATA
4/09/15,VALLE,CALI (CT),BRISAS DE LOS ALAMOS E2,BAHIA,LLAVE MAESTRA,76001000,CAMIONETA,CHEVROLET,LUV 1.6,1996,GRIS
4/09/15,VALLE,CALI (CT),CANEY E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,HYUNDAI,ATOS,2009,PLATA
4/09/15,VALLE,CALI (CT),SAN FERNANDO NUEVO E19,PARQUES,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO,2013,PLATEADO
4/09/15,VALLE,GUADALAJARA DE BUGA,PRADOS DEL SUR,VIAS PUBLICAS,LLAVE MAESTRA,76111000,CAMPERO,TOYOTA,FJ70,1992,BEIGE
5/09/15,ANTIOQUIA,AMALFI,SAN MIGUEL,FINCAS Y SIMILARES,ARMA DE FUEGO,5031000,CAMION,CHEVROLET,LINEA STANDARD,2012,NO REPORTADO
5/09/15,ANTIOQUIA,MEDELLÍN (CT),SANTA MONICA C-12,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,5001000,CAMIONETA,TOYOTA,LAND CRUSER,1993,AZUL
5/09/15,ATLÁNTICO,BARRANQUILLA (CT),LOS ANDES,VIAS PUBLICAS,ARMA DE FUEGO,8001000,AUTOMOVIL,DAEWOO,CIELO,1996,VINOTINTO
5/09/15,CESAR,SAN DIEGO,VEREDA,CARRETERA,ARMA DE FUEGO,20750000,AUTOMOVIL,CHEVROLET,OPTRA,2012,GRIS
5/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),TINTAL    E-8,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,CAMIONETA,CHEVROLET,DNO REPORTADOMAX 3.0 DSL 4X4,2010,ROJO
5/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),VILLA MAYOR E-15,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,MAZDA,323,1988,SILICE TORNADO
5/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),SAN JOSÉ E-14,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMPERO,MITSUBISHI,MONTERO,1991,BLANCO
5/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),TINTALA E-8,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SWIFT,1994,ROJO
5/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),CHICALA E-7,VIAS PUBLICAS,LLAVE MAESTRA,11001000,MOTOCICLETA,BAJAJ,PULSAR 200 NS,2014,AZUL
5/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),JULIO FLOREZ E-11,FRENTE CONJUNTO - VIA PUBLICA,ARMA DE FUEGO,11001000,AUTOMOVIL,BMW,320i,2007,PLATA
5/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),SANTA ISABEL E-14,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2009,GRIS
5/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),CIUDADELA COLSUBSIDIO E-10,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,HYUNDAI,ATOS,2010,AZUL
5/09/15,NORTE DE SANTANDER,LA ESPERANZA,VEREDA VIJAGUAL (LA ESPERANZA ),VIAS PUBLICAS,ARMA DE FUEGO,54385000,CAMION,CHEVROLET,ALTO,2013,BLANCO
5/09/15,VALLE,CALI (CT),EL PEÑON E3,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,SPORTAGE,2012,GRIS
5/09/15,VALLE,CALI (CT),BRISAS DE LOS ALAMOS E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2009,AZUL
5/09/15,VALLE,CALI (CT),SAN CAYETANO E3,VIAS PUBLICAS,LLAVE MAESTRA,76001000,CAMIONETA,NISSAN,NP300 2400,2013,BLANCO
5/09/15,VALLE,CALI (CT),MELENDEZ E18,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,BLASER,1978,ROJO
5/09/15,VALLE,CALI (CT),SANTA ANITA E17,BAHIA,LLAVE MAESTRA,76001000,CAMIONETA,KIA,NEW SPORTAGE 2.0 AUT,2012,GRIS
5/09/15,VALLE,CALI (CT),EL LIDO E19,VIAS PUBLICAS,ARMA DE FUEGO,76001000,AUTOMOVIL,HYUNDAI,I10,2013,GRIS
5/09/15,VALLE,CALI (CT),BRISAS DE LOS ALAMOS E2,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,MAZDA,323,1995,VERDE
5/09/15,VALLE,CALI (CT),BRISAS DE LOS ALAMOS E2,PARQUEADERO,LLAVE MAESTRA,76001000,AUTOMOVIL,HYUNDAI,I10,2012,PLATA
5/09/15,VALLE,CALI (CT),LILI E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2008,ROJO
5/09/15,VALLE,CALI (CT),EL INGENIO E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,CAMIONETA,HYUNDAI,TUCSON IX35 2000,2013,BLANCO
5/09/15,VALLE,PALMIRA,CENTRAL,VIAS PUBLICAS,LLAVE MAESTRA,76520000,AUTOMOVIL,CHEVROLET,SWIFT,1993,GRIS
6/09/15,ANTIOQUIA,MEDELLÍN (CT),LA CANDELARIA C-10,VIAS PUBLICAS,ARMA DE FUEGO,5001000,AUTOMOVIL,RENAULT,R9,1996,VERDE
6/09/15,ANTIOQUIA,MEDELLÍN (CT),ROSALES C-16,VIAS PUBLICAS,LLAVE MAESTRA,5001000,AUTOMOVIL,CHEVROLET,SPRINT,1987,AZUL
6/09/15,ANTIOQUIA,MEDELLÍN (CT),PRADO C-10,VIAS PUBLICAS,LLAVE MAESTRA,5001000,CAMPERO,DAIHATSU,ROCKY,1986,VERDE OSCURO
6/09/15,ATLÁNTICO,BARRANQUILLA (CT),CIUDAD JARDIN,VIAS PUBLICAS,ARMA DE FUEGO,8001000,AUTOMOVIL,HYUNDAI,LINEA STANDARD,2015,NEGRO
6/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),TIMIZA CÉLULA A LOTE RA-2 E-8,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2012,PLATA
6/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),MUZU E-16,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,RENAULT,R9,1987,ROJO
6/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),EL TUNAL II E-6,DENTRO DE LA VIVIENDA,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,MONZA,1988,NARANJA
6/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),LA ANDREA E-5,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,MAZDA,323,1986,ROJO
6/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),TINTAL    E-8,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,11001000,CAMIONETA,CHEVROLET,LUV 2.8,2004,BLANCO
6/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),VEINTE DE JULIO E-4,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,RENAULT,R9,1986,ROJO
6/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),MODELO E-12,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMPERO,CHEVROLET,JIMNY,2001,ROJO
6/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),ALAMOS SUR E-10,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMPERO,MITSUBISHI,MONTERO,2011,NEGRO
6/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),BILBAO E-11,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,CHEVROLET,ALTO,2000,VERDE OSCURO
6/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),LA FISCALA E-5,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,CHEVROLET,LUV 2.0,1982,VERDE
6/09/15,RISARALDA,SANTUARIO,SECTOR EL CARBONERO,VIAS PUBLICAS,NO REPORTADO,66687000,AUTOMOVIL,CHEVROLET,SPARK GT,2013,NO REPORTADO
6/09/15,VALLE,CALI (CT),EL INGENIO E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK GO!,2009,NARANJA
6/09/15,VALLE,CALI (CT),MENGA E2,PARQUEADERO,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,AVEO 1.4,2014,BLANCO
6/09/15,VALLE,CALI (CT),VILLAS DE VERACRUZ E5,FRENTE CONJUNTO - VIA PUBLICA,LLAVE MAESTRA,76001000,AUTOMOVIL,HYUNDAI,I10,2015,NEGRO
6/09/15,VALLE,CALI (CT),SANTA ANITA E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO,2008,BLANCO
6/09/15,VALLE,CALI (CT),LAS QUINTAS DE DON SIMON E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,KIA,PICANTO,2013,BLANCO
6/09/15,VALLE,CALI (CT),LA HACIENDA E17,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,HYUNDAI,I10,2014,GRIS
6/09/15,VALLE,CALI (CT),LOS CAMBULOS E19,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2008,NEGRO
7/09/15,ANTIOQUIA,BELLO,SAN JOSE OBRERO,VIAS PUBLICAS,LLAVE MAESTRA,5088000,FURGON,DAIHATSU,V126,2006,BLANCO
7/09/15,ANTIOQUIA,BELLO,LA CABAÑITA,VIAS PUBLICAS,ARMA DE FUEGO,5088000,VOLQUETA,VOLVO,LINEA STANDARD,2012,BLANCO
7/09/15,ANTIOQUIA,MEDELLÍN (CT),FATIMA C-16,VIAS PUBLICAS,LLAVE MAESTRA,5001000,CAMIONETA,TOYOTA,HILUX,2006,BLANCO
7/09/15,ANTIOQUIA,MEDELLÍN (CT),CRISTO REY C-15,VIAS PUBLICAS,ARMA DE FUEGO,5001000,AUTOMOVIL,RENAULT,SANDERO,2012,ROJO
7/09/15,CESAR,VALLEDUPAR (CT),GARUPAL I,VIAS PUBLICAS,LLAVE MAESTRA,20001000,AUTOMOVIL,MAZDA,626,2006,PLATEADO
7/09/15,CESAR,VALLEDUPAR (CT),GAITAN,VIAS PUBLICAS,LLAVE MAESTRA,20001000,CAMIONETA,HYUNDAI,TUCSON IX35 2000,2010,BRONCE
7/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),LA ESTANZUELA E-14,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,HYUNDAI,ATOS,2012,AMARILLO
7/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),PARIS FRANCIA E-10,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,CHEVROLET,LUV 2.2,2002,VERDE
7/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),CIUDAD SALITRE E-9,VIAS PUBLICAS,LLAVE MAESTRA,11001000,AUTOMOVIL,HYUNDAI,ATOS,2007,ROJO
7/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),LA VICTORIA E-4,VIAS PUBLICAS,LLAVE MAESTRA,11001000,MOTOCICLETA,AKT,RTX UNISHOCK,2014,AZUL
7/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),EL PROGRESO E-14,VIAS PUBLICAS,LLAVE MAESTRA,11001000,CAMIONETA,CHEVROLET,SUPER CARRY TECHO ALTO,2006,BLANCO
7/09/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),NUEVA YORK E-8,VIAS PUBLICAS,ARMA DE FUEGO,11001000,AUTOMOVIL,KIA,PICANTO,2012,ROJO
7/09/15,CUNDINAMARCA,FUNZA,PORTALES DE FUNZA,PARQUEADERO,LLAVE MAESTRA,25286000,CAMION,CHEVROLET,KODIAC,2007,BLANCO
7/09/15,RISARALDA,DOSQUEBRADAS,SANTA TERESITA,VIAS PUBLICAS,LLAVE MAESTRA,66170000,AUTOMOVIL,MAZDA,323,1989,ROJO
7/09/15,TOLIMA,MELGAR,VRDA. SAN JOSE,FINCAS Y SIMILARES,ARMA DE FUEGO,73449000,CAMIONETA,TOYOTA,HILUX,2010,GRIS
7/09/15,VALLE,CALI (CT),LA NUEVA BASE E8,VIAS PUBLICAS,LLAVE MAESTRA,76001000,AUTOMOVIL,CHEVROLET,SAIL,2014,GRIS
7/09/15,VALLE,CALI (CT),VILLA DEL PRADO E5,VIAS PUBLICAS,LLAVE MAESTRA,76001000,CAMIONETA,FORD,RANGER,2011,AMARILLO
